# SimN-1 V1 (Up to date)
# 473 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
5.849,1997.386,1997.386,51.633,51.641,-14.535,14.536,40.008,-0.03,40.008,90.043,0.883,0.191,28.61,-80.6,0.043,-1.169e-4,0.826,0.015,86.806,89.994,493.521,65.7,0.037,5.98e-4,9.79,67.308,61.573,0.855,0,0,2.343,0.429,0.291,0.015,0.123,0.429,0.007,0.006,-3.394e-4,0,0,0,0,1.772e-5,1.96,90,11.043,942.452,0.001,337.991,0.153,3.017e6,6.706,35.315,0.05,0.076,0.007
5.899,2005.796,2005.796,50.91,50.918,-14.386,14.394,40.152,-0.03,40.152,90.043,0.866,0.479,28.61,-80.6,0.12,-1.17e-4,-0.671,-0.018,86.846,89.975,493.521,65.7,0.037,5.98e-4,9.79,67.26,61.573,0.848,0,0,2.277,0.429,0.291,0.015,0.123,0.429,0.02,0.017,4.868e-4,0,0,0,0,-1.204e-5,2.046,90,11.026,942.166,0.001,337.981,0.151,2.975e6,6.706,35.315,0.05,0.076,0.007
5.949,2014.089,2014.089,50.194,50.201,-14.251,14.262,40.292,-0.03,40.292,90.043,0.84,0.544,28.61,-80.6,0.165,-1.163e-4,-0.104,-0.019,86.866,89.953,493.521,65.7,0.037,5.98e-4,9.79,67.231,61.573,0.844,0,0,2.213,0.429,0.291,0.015,0.123,0.429,0.028,0.024,-2.192e-4,0,0,0,0,-2.948e-7,2.053,90,11.01,941.883,0.001,337.971,0.149,2.932e6,6.706,35.315,0.05,0.077,0.006
5.999,2022.265,2022.265,49.486,49.492,-14.104,14.137,40.427,-0.03,40.427,90.042,0.802,0.968,28.61,-80.6,0.416,-1.16e-4,1.002,-0.009,86.847,89.942,493.521,65.7,0.037,5.98e-4,9.79,67.079,61.573,0.821,0,0,2.152,0.429,0.291,0.015,0.123,0.429,0.071,0.058,4.58e-4,0,0,0,0,2.841e-5,2.284,90,10.993,941.605,0.001,337.961,0.147,2.891e6,6.706,35.315,0.05,0.077,0.006
6.049,2030.325,2030.325,48.783,48.789,-13.988,14.009,40.555,-0.03,40.555,90.042,0.758,0.773,28.61,-80.6,0.314,-1.162e-4,2.353,-0.007,86.762,89.945,493.521,65.7,0.037,5.98e-4,9.79,67.139,61.573,0.83,0,0,2.09,0.429,0.291,0.015,0.123,0.429,0.054,0.045,2.988e-4,0,0,0,0,1.612e-4,2.27,90,10.978,941.331,0.001,337.951,0.145,2.849e6,6.706,35.315,0.05,0.078,0.006
6.099,2038.27,2038.27,48.087,48.092,-13.875,13.887,40.676,-0.03,40.676,90.042,0.724,0.588,28.61,-80.6,0.208,-1.165e-4,3.287,-0.006,86.619,89.957,493.521,65.7,0.037,5.98e-4,9.79,67.203,61.573,0.84,0,0,2.029,0.429,0.291,0.015,0.123,0.429,0.035,0.029,-3.577e-4,0,0,0,0,3.235e-4,2.292,90,10.962,941.06,0.001,337.942,0.143,2.808e6,6.706,35.315,0.05,0.078,0.006
6.149,2046.102,2046.102,47.395,47.401,-13.778,13.78,40.793,-0.029,40.793,90.041,0.705,0.186,28.61,-80.6,0.043,-1.162e-4,-3.568,-0.045,86.444,89.974,493.521,65.7,0.037,5.98e-4,9.79,67.303,61.573,0.855,0,0,1.97,0.429,0.291,0.015,0.123,0.429,0.007,0.007,-2.624e-5,0,0,0,0,-3.924e-4,2.205,90,10.946,940.793,0.001,337.932,0.141,2.767e6,6.706,35.315,0.05,0.079,0.006
6.199,2053.82,2053.82,46.709,46.714,-13.676,13.676,40.908,-0.029,40.908,90.041,0.701,0.018,28.61,-80.6,0.18,-1.16e-4,-3.17,-0.003,86.274,89.99,493.521,65.7,0.037,5.98e-4,9.79,67.218,61.573,0.842,0,0,1.913,0.429,0.291,0.015,0.122,0.429,0.031,0.026,1.286e-4,0,0,0,0,-3.189e-4,2.194,90,10.931,940.53,0.001,337.923,0.138,2.727e6,6.706,35.315,0.05,0.079,0.006
6.249,2061.426,2061.426,46.028,46.033,-13.572,13.573,41.023,-0.029,41.023,90.041,0.705,0.146,28.61,-80.6,0.272,-1.154e-4,-2.409,-0.001,86.133,90,493.521,65.7,0.037,5.98e-4,9.79,67.162,61.573,0.834,0,0,1.857,0.429,0.291,0.015,0.122,0.429,0.046,0.039,8.457e-5,0,0,0,0,-1.897e-4,2.187,90,10.916,940.271,0.001,337.914,0.136,2.687e6,6.706,35.315,0.05,0.079,0.006
6.299,2068.921,2068.921,45.352,45.358,-13.463,13.464,41.139,-0.029,41.139,90.04,0.713,0.163,28.61,-80.6,0.29,-1.151e-4,-1.514,0.003,86.035,90.006,493.521,65.7,0.037,5.98e-4,9.79,67.15,61.573,0.832,0,0,1.802,0.429,0.291,0.015,0.122,0.429,0.05,0.042,-4.337e-4,0,0,0,0,-7.711e-5,2.199,90,10.901,940.016,0.001,337.905,0.134,2.647e6,6.706,35.315,0.05,0.08,0.006
6.349,2076.306,2076.306,44.682,44.688,-13.349,13.349,41.257,-0.029,41.257,90.04,0.719,0.073,28.61,-80.6,0.233,-1.16e-4,-0.696,0.006,85.981,90.007,493.521,65.7,0.037,5.98e-4,9.79,67.184,61.573,0.837,0,0,1.749,0.429,0.291,0.015,0.122,0.429,0.04,0.033,-6.631e-5,0,0,0,0,-1.678e-5,2.238,90,10.886,939.765,0.001,337.896,0.133,2.608e6,6.706,35.315,0.05,0.08,0.006
6.399,2083.581,2083.581,44.017,44.023,-13.244,13.244,41.375,-0.029,41.375,90.04,0.723,0.094,28.61,-80.6,0.25,-1.164e-4,0.029,0.01,85.964,90.003,493.521,65.7,0.037,5.98e-4,9.79,67.173,61.573,0.835,0,0,1.697,0.428,0.291,0.015,0.122,0.428,0.043,0.035,7.72e-5,0,0,0,0,3.052e-8,2.189,90,10.872,939.517,0.001,337.887,0.131,2.568e6,6.706,35.315,0.05,0.081,0.006
6.449,2090.748,2090.748,43.358,43.364,-13.124,13.125,41.494,-0.029,41.494,90.039,0.722,0.148,28.61,-80.6,0.07,-1.165e-4,0.499,0.015,85.979,89.993,493.521,65.7,0.037,5.98e-4,9.79,67.282,61.573,0.851,0,0,1.646,0.428,0.291,0.015,0.122,0.428,0.012,0.01,2.929e-4,0,0,0,0,9.16e-6,2.272,90,10.858,939.273,0.001,337.879,0.129,2.53e6,6.706,35.315,0.05,0.081,0.006
6.499,2097.806,2097.806,42.704,42.71,-13.008,13.013,41.612,-0.028,41.612,90.039,0.709,0.371,28.61,-80.6,0.109,-1.165e-4,-0.441,-0.016,86.005,89.981,493.521,65.7,0.037,5.98e-4,9.79,67.258,61.573,0.848,0,0,1.597,0.428,0.291,0.015,0.122,0.428,0.019,0.016,3.594e-4,0,0,0,0,-7.383e-6,2.355,90,10.844,939.033,0.001,337.87,0.127,2.492e6,6.706,35.315,0.05,0.081,0.005
6.549,2104.759,2104.759,42.056,42.062,-12.914,12.917,41.726,-0.028,41.726,90.039,0.692,0.301,28.61,-80.6,0.063,-1.166e-4,-0.196,-0.009,86.02,89.969,493.521,65.7,0.037,5.98e-4,9.79,67.285,61.573,0.852,0,0,1.548,0.428,0.291,0.015,0.122,0.428,0.011,0.009,2.901e-4,0,0,0,0,-1.507e-6,2.28,90,10.83,938.796,0.001,337.862,0.125,2.454e6,6.706,35.315,0.05,0.082,0.005
6.599,2111.605,2111.605,41.413,41.419,-12.823,12.825,41.839,-0.028,41.839,90.039,0.68,0.203,28.61,-80.6,0.011,-1.167e-4,0.12,0.032,86.027,89.959,493.521,65.7,0.037,5.98e-4,9.79,67.316,61.573,0.857,0,0,1.5,0.428,0.291,0.015,0.122,0.428,0.002,0.002,4.826e-4,0,0,0,0,5.849e-7,2.188,90,10.816,938.563,0.001,337.854,0.123,2.415e6,6.706,35.315,0.05,0.082,0.005
6.649,2118.346,2118.346,40.774,40.78,-12.723,12.726,41.949,-0.028,41.949,90.038,0.667,0.3,28.61,-80.6,0.079,-1.166e-4,-0.037,-0.004,86.032,89.953,493.521,65.7,0.037,5.98e-4,9.79,67.274,61.573,0.85,0,0,1.454,0.428,0.291,0.015,0.122,0.428,0.013,0.011,2.381e-4,0,0,0,0,-5.672e-8,2.217,90,10.803,938.333,0.001,337.846,0.121,2.378e6,6.706,35.315,0.05,0.082,0.005
6.699,2124.982,2124.982,40.141,40.146,-12.627,12.632,42.058,-0.028,42.058,90.038,0.65,0.36,28.61,-80.6,0.139,-1.167e-4,0.241,-0.004,86.028,89.951,493.521,65.7,0.037,5.98e-4,9.79,67.237,61.573,0.845,0,0,1.409,0.428,0.291,0.015,0.122,0.428,0.024,0.019,-1.255e-4,0,0,0,0,2.501e-6,2.235,90,10.79,938.107,0.001,337.838,0.119,2.341e6,6.706,35.315,0.05,0.083,0.005
6.749,2131.516,2131.516,39.511,39.516,-12.55,12.551,42.163,-0.028,42.163,90.038,0.638,0.144,28.61,-80.6,0.049,-1.168e-4,-0.35,-0.015,86.011,89.953,493.521,65.7,0.037,5.98e-4,9.79,67.292,61.573,0.853,0,0,1.364,0.428,0.291,0.015,0.122,0.428,0.008,0.007,-9.612e-5,0,0,0,0,-5.436e-6,2.084,90,10.777,937.885,0.001,337.83,0.117,2.303e6,6.706,35.315,0.05,0.084,0.005
6.799,2137.946,2137.946,38.886,38.891,-12.465,12.466,42.267,-0.028,42.267,90.037,0.632,0.106,28.61,-80.6,0.082,-1.168e-4,-0.193,-0.008,85.997,89.956,493.521,65.7,0.037,5.98e-4,9.79,67.271,61.573,0.85,0,0,1.32,0.428,0.291,0.015,0.122,0.428,0.014,0.012,-9.394e-7,0,0,0,0,-1.706e-6,2.034,90,10.764,937.666,0.001,337.822,0.115,2.266e6,6.706,35.315,0.05,0.085,0.005
6.849,2144.274,2144.274,38.265,38.27,-12.361,12.367,42.37,-0.027,42.37,90.037,0.619,0.396,28.61,-80.6,0.204,-1.167e-4,0.328,0.007,85.987,89.961,493.521,65.7,0.037,5.98e-4,9.79,67.196,61.573,0.839,0,0,1.279,0.428,0.291,0.015,0.122,0.428,0.035,0.029,-2.797e-4,0,0,0,0,5.079e-6,2.202,90,10.752,937.45,0.001,337.814,0.114,2.231e6,6.706,35.315,0.05,0.085,0.005
6.899,2150.5,2150.5,37.649,37.654,-12.281,12.286,42.47,-0.027,42.47,90.037,0.601,0.332,28.61,-80.6,0.152,-1.168e-4,0.727,0.014,85.96,89.969,493.521,65.7,0.037,5.98e-4,9.79,67.227,61.573,0.843,0,0,1.238,0.428,0.291,0.015,0.122,0.428,0.026,0.022,2.258e-4,0,0,0,0,2.576e-5,2.159,90,10.739,937.238,0.001,337.807,0.112,2.194e6,6.706,35.315,0.05,0.086,0.005
6.949,2156.626,2156.626,37.037,37.042,-12.202,12.206,42.567,-0.027,42.567,90.036,0.585,0.291,28.61,-80.6,0.118,-1.167e-4,1.013,0.015,85.916,89.979,493.521,65.7,0.037,5.98e-4,9.79,67.247,61.573,0.846,0,0,1.197,0.428,0.291,0.015,0.122,0.428,0.02,0.017,4.384e-4,0,0,0,0,5.176e-5,2.136,90,10.727,937.03,0.001,337.8,0.11,2.159e6,6.706,35.315,0.05,0.086,0.005
6.999,2162.652,2162.652,36.429,36.434,-12.114,12.121,42.662,-0.027,42.662,90.036,0.567,0.432,28.61,-80.6,0.276,-1.166e-4,1.414,0.014,85.857,89.986,493.521,65.7,0.037,5.98e-4,9.79,67.151,61.573,0.832,0,0,1.159,0.428,0.291,0.015,0.122,0.428,0.047,0.039,3.906e-4,0,0,0,0,1.042e-4,2.248,90,10.715,936.824,0.001,337.792,0.108,2.123e6,6.706,35.315,0.05,0.087,0.005
7.049,2168.578,2168.578,35.826,35.83,-12.037,12.044,42.753,-0.027,42.753,90.036,0.546,0.407,28.61,-80.6,0.261,-1.17e-4,1.949,0.015,85.772,89.991,493.521,65.7,0.037,5.98e-4,9.79,67.16,61.573,0.833,0,0,1.121,0.427,0.291,0.015,0.121,0.428,0.044,0.036,-2.784e-4,0,0,0,0,2.044e-4,2.266,90,10.704,936.623,0.001,337.785,0.106,2.088e6,6.706,35.315,0.05,0.088,0.005
7.099,2174.406,2174.406,35.225,35.229,-11.964,11.97,42.841,-0.026,42.841,90.035,0.527,0.367,28.61,-80.6,0.226,-1.169e-4,2.41,0.021,85.663,89.996,493.521,65.7,0.037,5.98e-4,9.79,67.18,61.573,0.836,0,0,1.083,0.427,0.291,0.015,0.121,0.427,0.038,0.032,-4.521e-4,0,0,0,0,3.234e-4,2.285,90,10.692,936.424,0.001,337.778,0.105,2.053e6,6.706,35.315,0.05,0.089,0.005
7.149,2180.135,2180.135,34.629,34.633,-11.892,11.897,42.926,-0.026,42.926,90.035,0.509,0.334,28.61,-80.6,0.196,-1.167e-4,2.799,0.025,85.533,89.998,493.521,65.7,0.037,5.98e-4,9.79,67.198,61.573,0.839,0,0,1.047,0.427,0.291,0.015,0.121,0.427,0.033,0.027,1.811e-4,0,0,0,0,4.512e-4,2.316,90,10.681,936.229,0.001,337.771,0.103,2.018e6,6.706,35.315,0.05,0.089,0.004
7.199,2185.767,2185.767,34.036,34.039,-11.838,11.839,43.008,-0.026,43.008,90.035,0.499,0.075,28.61,-80.6,0.116,-1.167e-4,-2.87,0.038,85.389,89.999,493.521,65.7,0.037,5.98e-4,9.79,67.246,61.573,0.846,0,0,1.01,0.427,0.291,0.015,0.121,0.427,0.02,0.017,4.145e-4,0,0,0,0,-4.913e-4,2.177,90,10.67,936.037,0.001,337.765,0.101,1.983e6,6.706,35.315,0.05,0.09,0.004
7.249,2191.302,2191.302,33.445,33.449,-11.786,11.787,43.09,-0.026,43.09,90.034,0.501,0.146,28.61,-80.6,0.398,-1.167e-4,-2.422,0.01,85.254,89.999,493.521,65.7,0.037,5.98e-4,9.79,67.075,61.573,0.821,0,0,0.975,0.427,0.291,0.014,0.121,0.427,0.068,0.056,3.525e-4,0,0,0,0,-3.624e-4,2.042,90,10.659,935.849,0.001,337.758,0.099,1.948e6,6.706,35.315,0.05,0.09,0.004
7.299,2196.74,2196.74,32.858,32.861,-11.723,11.725,43.173,-0.026,43.173,90.034,0.51,0.215,28.61,-80.6,0.498,-1.166e-4,-1.679,0.007,85.151,89.999,493.521,65.7,0.037,5.98e-4,9.79,67.015,61.573,0.812,0,0,0.941,0.427,0.291,0.014,0.121,0.427,0.085,0.07,4.176e-6,0,0,0,0,-1.806e-4,1.99,90,10.648,935.664,0.001,337.751,0.098,1.913e6,6.706,35.315,0.05,0.091,0.004
7.349,2202.082,2202.082,32.273,32.277,-11.655,11.657,43.258,-0.026,43.258,90.034,0.521,0.205,28.61,-80.6,0.499,-1.168e-4,-0.889,0.006,85.087,89.997,493.521,65.7,0.037,5.98e-4,9.79,67.014,61.573,0.811,0,0,0.908,0.427,0.291,0.014,0.121,0.427,0.086,0.07,1.144e-4,0,0,0,0,-5.248e-5,1.971,90,10.637,935.482,0.001,337.745,0.096,1.879e6,6.706,35.315,0.05,0.091,0.004
7.399,2207.329,2207.329,31.692,31.696,-11.584,11.585,43.344,-0.025,43.344,90.034,0.529,0.148,28.61,-80.6,0.43,-1.17e-4,-0.179,0.008,85.061,89.994,493.521,65.7,0.037,5.98e-4,9.79,67.055,61.573,0.817,0,0,0.875,0.427,0.291,0.014,0.121,0.427,0.074,0.06,-4.518e-5,0,0,0,0,-2.209e-6,1.97,90,10.627,935.303,0.001,337.739,0.094,1.846e6,6.706,35.315,0.05,0.092,0.004
7.449,2212.48,2212.48,31.115,31.119,-11.511,11.511,43.431,-0.025,43.431,90.033,0.534,0.05,28.61,-80.6,0.296,-1.17e-4,0.36,0.01,85.066,89.989,493.521,65.7,0.037,5.98e-4,9.79,67.135,61.573,0.829,0,0,0.844,0.427,0.291,0.014,0.121,0.427,0.05,0.042,4.784e-5,0,0,0,0,9.258e-6,1.99,90,10.617,935.128,0.001,337.733,0.092,1.812e6,6.706,35.315,0.05,0.092,0.004
7.499,2217.537,2217.537,30.541,30.546,-11.432,11.433,43.519,-0.025,43.519,90.033,0.532,0.145,28.61,-80.6,4.548e-4,-1.169e-4,0,0,85.092,89.982,493.521,65.7,0.037,5.98e-4,9.79,67.314,61.573,0.856,0,0,0.813,0.427,0.291,0.014,0.121,0.427,7.685e-5,-2.324e-4,4.567e-5,0,0,0,0,0,2.091,90,10.607,934.955,0.001,337.727,0.091,1.779e6,6.706,35.315,0.05,0.092,0.004
7.549,2222.5,2222.5,29.971,29.976,-11.374,11.374,43.605,-0.025,43.605,90.033,0.526,0.099,28.61,-80.6,0.064,-1.169e-4,0.619,0.015,85.121,89.976,493.521,65.7,0.037,5.98e-4,9.79,67.275,61.573,0.85,0,0,0.783,0.427,0.291,0.014,0.121,0.427,0.011,0.009,2.374e-4,0,0,0,0,2.943e-5,1.999,90,10.597,934.786,0.001,337.721,0.089,1.745e6,6.706,35.315,0.05,0.093,0.004
7.599,2227.37,2227.37,29.404,29.409,-11.309,11.31,43.691,-0.025,43.691,90.033,0.52,0.156,28.61,-80.6,0.039,-1.169e-4,-0.636,0.006,85.153,89.97,493.521,65.7,0.037,5.98e-4,9.79,67.29,61.573,0.853,0,0,0.753,0.427,0.292,0.014,0.121,0.427,0.007,0.006,4.069e-4,0,0,0,0,-3.227e-5,1.994,90,10.587,934.62,0.001,337.715,0.087,1.712e6,6.706,35.315,0.05,0.093,0.004
7.649,2232.147,2232.147,28.84,28.845,-11.235,11.241,43.776,-0.025,43.776,90.033,0.506,0.369,28.61,-80.6,0.411,-1.169e-4,-0.348,-0.007,85.18,89.964,493.521,65.7,0.037,5.98e-4,9.79,67.064,61.573,0.819,0,0,0.726,0.427,0.292,0.014,0.121,0.427,0.07,0.058,1.361e-5,0,0,0,0,-1.006e-5,2.134,90,10.578,934.458,0.001,337.709,0.086,1.68e6,6.706,35.315,0.05,0.093,0.004
7.699,2236.832,2236.832,28.28,28.284,-11.174,11.182,43.857,-0.025,43.857,90.032,0.486,0.431,28.61,-80.6,0.544,-1.168e-4,0.237,-0.006,85.183,89.96,493.521,65.7,0.037,5.98e-4,9.79,66.984,61.573,0.807,0,0,0.698,0.427,0.292,0.014,0.121,0.427,0.094,0.075,-7.997e-5,0,0,0,0,4.851e-6,2.168,90,10.568,934.298,0.001,337.703,0.084,1.648e6,6.706,35.315,0.05,0.094,0.004
7.749,2241.426,2241.426,27.723,27.727,-11.114,11.125,43.935,-0.025,43.935,90.032,0.463,0.492,28.61,-80.6,0.683,-1.169e-4,0.946,-0.007,85.154,89.957,493.521,65.7,0.037,5.98e-4,9.79,66.901,61.573,0.795,0,0,0.671,0.427,0.292,0.014,0.121,0.427,0.118,0.094,1.369e-4,0,0,0,0,8.014e-5,2.221,90,10.559,934.142,0.001,337.698,0.082,1.616e6,6.706,35.315,0.05,0.094,0.004
7.799,2245.928,2245.928,27.168,27.172,-11.072,11.077,44.009,-0.024,44.009,90.032,0.443,0.31,28.61,-80.6,0.375,-1.167e-4,1.539,-0.01,85.09,89.956,493.521,65.7,0.037,5.98e-4,9.79,67.085,61.573,0.822,0,0,0.643,0.427,0.292,0.014,0.121,0.427,0.064,0.053,3.104e-4,0,0,0,0,2.213e-4,2.07,90,10.55,933.988,0.001,337.692,0.081,1.582e6,6.706,35.315,0.05,0.094,0.003
7.849,2250.34,2250.34,26.616,26.619,-11.027,11.029,44.081,-0.024,44.081,90.032,0.43,0.21,28.61,-80.6,0.197,-1.166e-4,1.848,-0.018,85.005,89.955,493.521,65.7,0.037,5.98e-4,9.79,67.192,61.573,0.838,0,0,0.617,0.427,0.292,0.014,0.121,0.427,0.033,0.028,-7.717e-5,0,0,0,0,3.325e-4,1.989,90,10.542,933.838,0.001,337.687,0.079,1.55e6,6.706,35.315,0.05,0.095,0.003
7.899,2254.661,2254.661,26.066,26.069,-10.974,10.976,44.15,-0.024,44.15,90.031,0.419,0.24,28.61,-80.6,0.272,-1.166e-4,2.09,-0.013,84.906,89.956,493.521,65.7,0.037,5.98e-4,9.79,67.146,61.573,0.831,0,0,0.592,0.427,0.292,0.014,0.121,0.427,0.046,0.038,4.302e-4,0,0,0,0,4.432e-4,2.03,90,10.533,933.691,0.001,337.682,0.078,1.518e6,6.706,35.315,0.05,0.095,0.003
7.949,2258.891,2258.891,25.519,25.522,-10.921,10.924,44.218,-0.024,44.218,90.031,0.406,0.275,28.61,-80.6,0.365,-1.165e-4,2.404,-0.009,84.794,89.957,493.521,65.7,0.037,5.98e-4,9.79,67.09,61.573,0.823,0,0,0.568,0.427,0.292,0.014,0.121,0.427,0.062,0.051,-1.912e-4,0,0,0,0,6.113e-4,2.083,90,10.525,933.547,0.001,337.677,0.076,1.487e6,6.706,35.315,0.05,0.095,0.003
7.999,2263.033,2263.033,24.973,24.977,-10.884,10.884,44.284,-0.024,44.284,90.031,0.396,0.13,28.61,-80.6,0.055,-1.165e-4,2.606,-0.058,84.668,89.959,493.521,65.7,0.037,5.98e-4,9.79,67.277,61.573,0.851,0,0,0.543,0.426,0.292,0.014,0.121,0.426,0.009,0.008,2.336e-4,0,0,0,0,7.5e-4,1.959,90,10.516,933.406,0.001,337.672,0.074,1.454e6,6.706,35.315,0.05,0.096,0.003
8.049,2267.085,2267.085,24.43,24.433,-10.852,10.852,44.348,-0.024,44.348,90.03,0.394,0.048,28.61,-80.6,0.362,-1.165e-4,-2.462,-0.011,84.54,89.962,493.521,65.7,0.037,5.98e-4,9.79,67.091,61.573,0.823,0,0,0.519,0.426,0.292,0.014,0.121,0.427,0.062,0.051,-1.38e-4,0,0,0,0,-7.006e-4,1.786,90,10.508,933.268,0.001,337.667,0.073,1.422e6,6.706,35.315,0.05,0.096,0.003
8.099,2271.048,2271.048,23.889,23.892,-10.803,10.803,44.413,-0.023,44.413,90.03,0.395,0.01,28.61,-80.6,0.276,-1.164e-4,-2.174,-0.011,84.424,89.966,493.521,65.7,0.037,5.98e-4,9.79,67.142,61.573,0.831,0,0,0.497,0.426,0.292,0.014,0.121,0.426,0.047,0.04,-5.683e-5,0,0,0,0,-5.71e-4,1.821,90,10.501,933.133,0.001,337.662,0.071,1.391e6,6.706,35.315,0.05,0.1,0.003
8.149,2274.923,2274.923,23.35,23.353,-10.762,10.762,44.478,-0.023,44.478,90.03,0.397,0.056,28.61,-80.6,0.402,-1.164e-4,-1.889,-0.006,84.322,89.969,493.521,65.7,0.037,5.98e-4,9.79,67.066,61.573,0.819,0,0,0.475,0.426,0.292,0.014,0.121,0.427,0.069,0.057,-2.708e-4,0,0,0,0,-4.51e-4,1.759,90,10.493,933.001,0.001,337.658,0.069,1.359e6,6.706,35.315,0.05,0.101,0.003
8.199,2278.709,2278.709,22.812,22.816,-10.72,10.721,44.543,-0.023,44.543,90.03,0.4,0.074,28.61,-80.6,0.461,-1.164e-4,-1.543,-0.005,84.236,89.972,493.521,65.7,0.037,5.98e-4,9.79,67.031,61.573,0.814,0,0,0.453,0.426,0.292,0.014,0.121,0.427,0.079,0.064,-9.288e-5,0,0,0,0,-3.152e-4,1.717,90,10.485,932.872,0.001,337.653,0.068,1.328e6,6.706,35.315,0.05,0.102,0.003
8.249,2282.407,2282.407,22.278,22.281,-10.673,10.673,44.609,-0.023,44.609,90.029,0.403,0.024,28.61,-80.6,0.334,-1.165e-4,-1.239,-0.003,84.167,89.975,493.521,65.7,0.037,5.98e-4,9.79,67.107,61.573,0.825,0,0,0.432,0.426,0.292,0.014,0.121,0.426,0.057,0.047,-4.727e-4,0,0,0,0,-2.13e-4,1.742,90,10.478,932.746,0.001,337.649,0.066,1.297e6,6.706,35.315,0.05,0.102,0.003
8.299,2286.018,2286.018,21.745,21.749,-10.614,10.615,44.675,-0.023,44.675,90.029,0.399,0.158,28.61,-80.6,0.209,-1.165e-4,1.187,0.006,84.108,89.976,493.521,65.7,0.037,5.98e-4,9.79,67.182,61.573,0.836,0,0,0.412,0.426,0.292,0.014,0.121,0.426,0.036,0.029,-3.511e-4,0,0,0,0,2.048e-4,1.925,90,10.471,932.623,0.001,337.644,0.065,1.267e6,6.706,35.315,0.05,0.103,0.003
8.349,2289.542,2289.542,21.216,21.219,-10.574,10.575,44.74,-0.022,44.74,90.029,0.391,0.157,28.61,-80.6,0.227,-1.164e-4,1.341,0.007,84.045,89.978,493.521,65.7,0.037,5.98e-4,9.79,67.17,61.573,0.835,0,0,0.393,0.426,0.292,0.014,0.121,0.426,0.039,0.032,1.76e-4,0,0,0,0,2.746e-4,1.907,90,10.464,932.503,0.001,337.64,0.063,1.236e6,6.706,35.315,0.05,0.104,0.003
8.399,2292.979,2292.979,20.688,20.691,-10.549,10.549,44.804,-0.022,44.804,90.028,0.387,0.006,28.61,-80.6,0.253,-1.164e-4,-1.335,0.003,83.977,89.979,493.521,65.7,0.037,5.98e-4,9.79,67.155,61.573,0.832,0,0,0.373,0.426,0.292,0.014,0.12,0.426,0.043,0.036,-3.927e-4,0,0,0,0,-2.864e-4,1.703,90,10.457,932.386,0.001,337.636,0.062,1.205e6,6.706,35.315,0.05,0.104,0.003
8.449,2296.329,2296.329,20.161,20.165,-10.507,10.507,44.867,-0.022,44.867,90.028,0.386,0.048,28.61,-80.6,0.108,-1.164e-4,-1.215,0.011,83.913,89.98,493.521,65.7,0.037,5.98e-4,9.79,67.243,61.573,0.846,0,0,0.354,0.426,0.292,0.014,0.12,0.426,0.018,0.015,-3.289e-4,0,0,0,0,-2.499e-4,1.725,90,10.451,932.272,0.001,337.632,0.06,1.174e6,6.706,35.315,0.05,0.105,0.003
8.499,2299.593,2299.593,19.637,19.641,-10.471,10.472,44.93,-0.022,44.93,90.028,0.384,0.032,28.61,-80.6,0.161,-1.164e-4,-1.135,0.007,83.854,89.98,493.521,65.7,0.037,5.98e-4,9.79,67.21,61.573,0.841,0,0,0.336,0.426,0.292,0.014,0.12,0.426,0.027,0.023,6.885e-5,0,0,0,0,-2.298e-4,1.675,90,10.444,932.161,0.001,337.628,0.058,1.144e6,6.706,35.315,0.05,0.106,0.003
8.549,2302.772,2302.772,19.114,19.118,-10.437,10.437,44.993,-0.022,44.993,90.028,0.383,0.014,28.61,-80.6,0.228,-1.164e-4,-1.025,0.005,83.8,89.98,493.521,65.7,0.037,5.98e-4,9.79,67.169,61.573,0.835,0,0,0.318,0.426,0.292,0.014,0.12,0.426,0.039,0.033,-2e-4,0,0,0,0,-1.976e-4,1.617,90,10.438,932.053,0.001,337.624,0.057,1.113e6,6.706,35.315,0.05,0.106,0.002
