# Sim1FullTARC (Up to date)
# 343 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
2.049,388.15,388.15,55.708,55.775,-17.331,17.342,16.311,0.002,16.311,89.994,2.733,0.61,28.61,-80.6,0.003,3.013e-5,5.392,-1.863,85.484,89.985,545.514,55.5,0.033,7.72e-4,9.792,69.098,58.63,1.567,0,0,4.126,0.6,0,0,0,0.6,6.458e-4,2.242e-4,-3.259e-4,0,0,0,0,6.763e-4,1.669,90,3.789,998.872,0.001,333.595,0.168,3.473e6,6.68,35.048,0.05,0.065,0.007
2.099,397.218,397.218,54.846,54.913,-17.135,17.136,16.757,0.002,16.757,89.994,2.715,0.174,28.61,-80.6,0.155,2.904e-5,-4.48,-0.027,85.221,89.995,545.514,55.5,0.033,7.72e-4,9.792,69.022,58.63,1.556,0,0,3.999,0.6,0,0,0,0.6,0.036,0.058,-2.059e-4,0,0,0,0,-4.814e-4,1.721,90,3.774,998.536,0.001,333.586,0.165,3.419e6,6.68,35.048,0.05,0.066,0.007
2.149,406.145,406.145,53.995,54.063,-16.899,16.902,17.202,0.002,17.202,89.994,2.703,0.324,28.61,-80.6,0.107,3.171e-5,-2.511,0.004,85.049,90.006,545.514,55.5,0.033,7.72e-4,9.792,69.045,58.63,1.559,0,0,3.877,0.6,0,0,0,0.6,0.025,0.039,4.612e-4,0,0,0,0,-1.56e-4,1.872,90,3.759,998.206,0.001,333.577,0.162,3.366e6,6.68,35.048,0.05,0.066,0.007
2.199,414.934,414.934,53.156,53.224,-16.646,16.663,17.643,0.002,17.643,89.994,2.677,0.745,28.61,-80.6,0.049,3.152e-5,2.104,0.056,84.942,90.011,545.514,55.5,0.033,7.72e-4,9.792,69.072,58.63,1.563,0,0,3.76,0.6,0,0,0,0.6,0.011,0.018,-1.793e-4,0,0,0,0,1.129e-4,2.074,90,3.744,997.88,0.001,333.568,0.16,3.314e6,6.68,35.048,0.05,0.066,0.007
2.249,423.585,423.585,52.329,52.396,-16.455,16.462,18.08,0.002,18.08,89.994,2.646,0.472,28.61,-80.6,0.053,3.217e-5,-2.085,0.044,84.832,90.008,545.514,55.5,0.033,7.72e-4,9.792,69.07,58.63,1.563,0,0,3.643,0.6,0,0,0,0.6,0.012,0.019,2.332e-4,0,0,0,0,-1.144e-4,2.038,90,3.729,997.56,0.001,333.559,0.158,3.262e6,6.68,35.048,0.05,0.068,0.007
2.299,432.102,432.102,51.512,51.578,-16.222,16.241,18.511,0.002,18.511,89.994,2.615,0.777,28.61,-80.6,0.07,3.229e-5,2.192,-0.013,84.731,90.001,545.514,55.5,0.033,7.72e-4,9.792,69.06,58.63,1.561,0,0,3.532,0.6,0,0,0,0.6,0.016,0.025,-2.456e-4,0,0,0,0,1.303e-4,2.199,90,3.715,997.244,0.001,333.55,0.155,3.211e6,6.68,35.048,0.05,0.069,0.007
2.349,440.486,440.486,50.706,50.771,-16.04,16.05,18.938,0.002,18.938,89.995,2.582,0.548,28.61,-80.6,0.02,3.263e-5,-2.505,-0.068,84.609,89.992,545.514,55.5,0.033,7.72e-4,9.792,69.084,58.63,1.565,0,0,3.421,0.6,0,0,0,0.6,0.005,0.007,-2.439e-4,0,0,0,0,-1.757e-4,2.185,90,3.701,996.933,0.001,333.541,0.153,3.161e6,6.68,35.048,0.05,0.07,0.007
2.399,448.739,448.739,49.908,49.973,-15.873,15.874,19.359,0.002,19.359,89.995,2.563,0.228,28.61,-80.6,0.152,3.021e-5,-1.404,-9.479e-4,84.506,89.985,545.514,55.5,0.033,7.72e-4,9.792,69.018,58.63,1.555,0,0,3.313,0.6,0,0,0,0.6,0.036,0.056,-2.655e-4,0,0,0,0,-5.701e-5,2.104,90,3.687,996.628,0.001,333.533,0.15,3.11e6,6.68,35.048,0.05,0.07,0.006
2.449,456.861,456.861,49.119,49.185,-15.661,15.668,19.779,0.002,19.779,89.995,2.547,0.449,28.61,-80.6,0.054,3.025e-5,-0.157,-0.007,84.471,89.984,545.514,55.5,0.033,7.72e-4,9.792,69.065,58.63,1.562,0,0,3.21,0.6,0,0,0,0.6,0.013,0.02,-3.892e-4,0,0,0,0,-7.347e-7,2.161,90,3.673,996.327,0.001,333.525,0.148,3.061e6,6.68,35.048,0.05,0.072,0.006
2.499,464.854,464.854,48.342,48.407,-15.447,15.466,20.194,0.002,20.194,89.995,2.516,0.757,28.61,-80.6,0.09,3.044e-5,0.377,0.009,84.465,89.988,545.514,55.5,0.033,7.72e-4,9.792,69.046,58.63,1.559,0,0,3.11,0.6,0,0,0,0.6,0.021,0.033,7.235e-5,0,0,0,0,4.387e-6,2.246,90,3.659,996.031,0.001,333.517,0.146,3.013e6,6.68,35.048,0.05,0.079,0.006
2.549,472.721,472.721,47.574,47.638,-15.271,15.287,20.604,0.002,20.604,89.994,2.479,0.698,28.61,-80.6,0.072,3.141e-5,1.31,0.014,84.421,89.994,545.514,55.5,0.033,7.72e-4,9.792,69.054,58.63,1.56,0,0,3.012,0.6,0,0,0,0.6,0.017,0.026,-2.439e-4,0,0,0,0,5.458e-5,2.228,90,3.646,995.739,0.001,333.508,0.143,2.964e6,6.68,35.048,0.05,0.08,0.006
2.599,480.463,480.463,46.815,46.879,-15.081,15.106,21.007,0.002,21.007,89.994,2.44,0.872,28.61,-80.6,0.162,3.154e-5,2.582,0.021,84.328,90.001,545.514,55.5,0.033,7.72e-4,9.792,69.01,58.63,1.554,0,0,2.918,0.6,0,0,0,0.6,0.038,0.059,3.248e-4,0,0,0,0,2.187e-4,2.344,90,3.633,995.453,0.001,333.501,0.141,2.917e6,6.68,35.048,0.05,0.08,0.006
2.649,488.081,488.081,46.065,46.127,-14.915,14.938,21.404,0.002,21.404,89.994,2.397,0.826,28.61,-80.6,0.146,3.037e-5,4.194,0.018,84.157,90.002,545.514,55.5,0.033,7.72e-4,9.792,69.017,58.63,1.555,0,0,2.826,0.6,0,0,0,0.6,0.034,0.053,-2.631e-4,0,0,0,0,5.957e-4,2.436,90,3.62,995.17,0.001,333.493,0.139,2.871e6,6.68,35.048,0.05,0.081,0.006
2.699,495.577,495.577,45.323,45.385,-14.765,14.781,21.794,0.002,21.794,89.994,2.359,0.673,28.61,-80.6,0.07,3.052e-5,5.262,0.012,83.918,89.999,545.514,55.5,0.033,7.72e-4,9.792,69.053,58.63,1.56,0,0,2.736,0.6,0,0,0,0.6,0.016,0.024,2.614e-4,0,0,0,0,9.68e-4,2.527,90,3.608,994.893,0.001,333.485,0.137,2.825e6,6.68,35.048,0.05,0.081,0.006
2.749,502.951,502.951,44.588,44.649,-14.647,14.65,22.179,0.002,22.179,89.994,2.336,0.271,28.61,-80.6,0.144,3.056e-5,-4.856,0.003,83.657,89.993,545.514,55.5,0.033,7.72e-4,9.792,69.016,58.63,1.555,0,0,2.648,0.6,0,0,0,0.6,0.034,0.053,3.675e-5,0,0,0,0,-8.516e-4,2.508,90,3.595,994.62,0.001,333.478,0.134,2.779e6,6.68,35.048,0.05,0.082,0.006
2.799,510.206,510.206,43.859,43.92,-14.525,14.525,22.561,0.002,22.561,89.994,2.331,0.034,28.61,-80.6,0.314,3.2e-5,-2.653,0.001,83.463,89.988,545.514,55.5,0.033,7.72e-4,9.792,68.933,58.63,1.542,0,0,2.563,0.6,0,0,0,0.6,0.074,0.114,2.271e-4,0,0,0,0,-2.626e-4,2.452,90,3.583,994.351,0.001,333.47,0.132,2.733e6,6.68,35.048,0.05,0.082,0.006
2.849,517.341,517.341,43.136,43.199,-14.353,14.354,22.944,0.002,22.944,89.994,2.329,0.128,28.61,-80.6,0.227,3.286e-5,-0.159,-0.003,83.396,89.987,545.514,55.5,0.033,7.72e-4,9.792,68.975,58.63,1.549,0,0,2.479,0.6,0,0,0,0.6,0.053,0.082,7.447e-5,0,0,0,0,-9.769e-7,2.492,90,3.571,994.087,0.001,333.463,0.13,2.688e6,6.68,35.048,0.05,0.083,0.006
2.899,524.359,524.359,42.423,42.486,-14.192,14.193,23.325,0.002,23.325,89.994,2.321,0.219,28.61,-80.6,0.169,3.077e-5,1.593,-0.006,83.434,89.989,545.514,55.5,0.033,7.72e-4,9.792,69.002,58.63,1.553,0,0,2.398,0.6,0,0,0,0.6,0.04,0.061,3.987e-4,0,0,0,0,1.011e-4,2.435,90,3.559,993.827,0.001,333.456,0.128,2.643e6,6.68,35.048,0.05,0.083,0.005
2.949,531.26,531.26,41.717,41.781,-14.03,14.034,23.705,0.003,23.705,89.994,2.307,0.333,28.61,-80.6,0.091,3.098e-5,2.707,-0.013,83.545,89.994,545.514,55.5,0.033,7.72e-4,9.792,69.04,58.63,1.558,0,0,2.318,0.6,0,0,0,0.6,0.021,0.033,3.46e-4,0,0,0,0,3.021e-4,2.346,90,3.547,993.571,0.001,333.449,0.126,2.599e6,6.68,35.048,0.05,0.084,0.005
2.999,538.046,538.046,41.021,41.084,-13.822,13.857,24.081,0.003,24.081,89.994,2.274,0.985,28.61,-80.6,0.328,3.09e-5,-1.708,0.003,83.668,89.998,545.514,55.5,0.033,7.72e-4,9.792,68.924,58.63,1.541,0,0,2.244,0.6,0,0,0,0.6,0.077,0.119,4.361e-4,0,0,0,0,-1.243e-4,2.516,90,3.536,993.32,0.001,333.442,0.124,2.556e6,6.68,35.048,0.05,0.084,0.005
3.049,544.718,544.718,40.333,40.395,-13.685,13.719,24.45,0.003,24.45,89.994,2.224,0.968,28.61,-80.6,0.339,3.304e-5,0.978,0.003,83.687,89.999,545.514,55.5,0.033,7.72e-4,9.792,68.917,58.63,1.54,0,0,2.169,0.6,0,0,0,0.6,0.08,0.123,2.102e-4,0,0,0,0,4.215e-5,2.48,90,3.525,993.072,0.001,333.435,0.122,2.513e6,6.68,35.048,0.05,0.085,0.005
3.099,551.279,551.279,39.653,39.712,-13.554,13.587,24.811,0.003,24.811,89.993,2.176,0.939,28.61,-80.6,0.336,3.278e-5,3.579,0.01,83.572,90,545.514,55.5,0.033,7.72e-4,9.792,68.918,58.63,1.54,0,0,2.097,0.6,0,0,0,0.6,0.079,0.121,2.836e-5,0,0,0,0,5.835e-4,2.527,90,3.513,992.829,0.001,333.428,0.12,2.471e6,6.68,35.048,0.05,0.086,0.005
3.149,557.728,557.728,38.979,39.036,-13.408,13.454,25.164,0.003,25.164,89.993,2.124,1.108,28.61,-80.6,0.462,3.192e-5,6.51,0.003,83.323,89.999,545.514,55.5,0.033,7.72e-4,9.792,68.857,58.63,1.531,0,0,2.029,0.6,0,0,0,0.6,0.109,0.165,-1.804e-4,0,0,0,0,0.002,2.758,90,3.503,992.591,0.001,333.421,0.118,2.43e6,6.68,35.048,0.05,0.086,0.005
3.199,564.067,564.067,38.31,38.367,-13.336,13.35,25.508,0.003,25.508,89.993,2.081,0.605,28.61,-80.6,0.114,3.273e-5,8.523,0.006,82.937,89.997,545.514,55.5,0.033,7.72e-4,9.792,69.025,58.63,1.556,0,0,1.959,0.6,0,0,0,0.6,0.027,0.038,-1.663e-4,0,0,0,0,0.004,2.743,90,3.492,992.356,0.001,333.415,0.116,2.388e6,6.68,35.048,0.05,0.088,0.005
3.249,570.297,570.297,37.645,37.701,-13.267,13.268,25.848,0.003,25.848,89.993,2.061,0.188,28.61,-80.6,0.2,3.275e-5,-8.136,9.881e-4,82.512,89.994,545.514,55.5,0.033,7.72e-4,9.792,68.983,58.63,1.55,0,0,1.892,0.6,0,0,0,0.6,0.047,0.076,-3.044e-4,0,0,0,0,-0.003,2.753,90,3.481,992.125,0.001,333.409,0.114,2.347e6,6.68,35.048,0.05,0.088,0.005
3.299,576.418,576.418,36.983,37.04,-13.221,13.226,26.186,0.003,26.186,89.993,2.066,0.344,28.61,-80.6,0.616,3.343e-5,-5.353,0.007,82.164,89.99,545.514,55.5,0.033,7.72e-4,9.792,68.782,58.63,1.52,0,0,1.827,0.6,0,0,0,0.601,0.146,0.223,3.146e-4,0,0,0,0,-0.001,2.619,90,3.471,991.898,0.001,333.402,0.112,2.305e6,6.68,35.048,0.05,0.089,0.005
3.349,582.431,582.431,36.324,36.384,-13.118,13.125,26.526,0.003,26.526,89.993,2.087,0.428,28.61,-80.6,0.698,3.744e-5,-1.122,0.003,82.001,89.987,545.514,55.5,0.033,7.72e-4,9.792,68.742,58.63,1.514,0,0,1.764,0.6,0,0,0,0.601,0.166,0.251,4.475e-4,0,0,0,0,-6.824e-5,2.567,90,3.461,991.676,0.001,333.396,0.11,2.264e6,6.68,35.048,0.047,0.089,0.005
3.396,587.945,587.945,35.715,35.777,-12.986,12.989,26.847,0.003,26.847,89.993,2.104,0.274,28.61,-80.6,0.583,3.557e-5,2.563,2.51e-4,82.038,89.987,545.514,55.5,0.033,7.72e-4,9.792,68.796,58.63,1.522,0,0,1.705,0.6,0,0,0,0.601,0.138,0.21,-3.279e-5,0,0,0,0,3.679e-4,2.521,90,3.452,991.471,0.001,333.391,0.108,2.226e6,6.68,35.048,0.05,0.09,0.005
3.446,593.75,593.75,35.07,35.133,-12.816,12.816,27.193,0.003,27.193,89.993,2.108,0.121,28.61,-80.6,0.249,3.671e-5,5.052,0.002,82.236,89.989,545.514,55.5,0.033,7.72e-4,9.792,68.957,58.63,1.546,0,0,1.643,0.6,0,0,0,0.6,0.058,0.089,1.375e-4,0,0,0,0,0.001,2.518,90,3.442,991.256,0.001,333.385,0.106,2.186e6,6.68,35.048,0.05,0.09,0.005
3.496,599.451,599.451,34.433,34.497,-12.658,12.667,27.538,0.003,27.538,89.993,2.093,0.473,28.61,-80.6,0.08,3.674e-5,-5.498,0.011,82.508,89.992,545.514,55.5,0.033,7.72e-4,9.792,69.039,58.63,1.558,0,0,1.584,0.6,0,0,0,0.6,0.019,0.031,4.452e-4,0,0,0,0,-0.002,2.484,90,3.432,991.045,0.001,333.379,0.104,2.147e6,6.68,35.048,0.05,0.091,0.004
3.546,605.048,605.048,33.804,33.867,-12.526,12.545,27.879,0.004,27.879,89.993,2.064,0.682,28.61,-80.6,0.299,3.736e-5,-4.394,0.004,82.76,89.994,545.514,55.5,0.033,7.72e-4,9.792,68.932,58.63,1.542,0,0,1.526,0.6,0,0,0,0.6,0.07,0.109,-2.111e-4,0,0,0,0,-0.001,2.41,90,3.423,990.838,0.001,333.373,0.102,2.107e6,6.68,35.048,0.05,0.091,0.004
3.596,610.542,610.542,33.18,33.242,-12.412,12.436,28.214,0.004,28.214,89.993,2.027,0.774,28.61,-80.6,0.418,3.71e-5,-2.457,-0.002,82.933,89.997,545.514,55.5,0.033,7.72e-4,9.792,68.874,58.63,1.533,0,0,1.47,0.6,0,0,0,0.6,0.098,0.151,7.81e-5,0,0,0,0,-3.914e-4,2.332,90,3.413,990.634,0.001,333.367,0.1,2.067e6,6.68,35.048,0.05,0.092,0.004
3.646,615.934,615.934,32.562,32.623,-12.326,12.343,28.544,0.004,28.544,89.992,1.991,0.633,28.61,-80.6,0.311,3.814e-5,-0.554,-0.005,83.006,89.997,545.514,55.5,0.033,7.72e-4,9.792,68.925,58.63,1.541,0,0,1.414,0.6,0,0,0,0.6,0.073,0.113,-4.606e-4,0,0,0,0,-2.071e-5,2.183,90,3.404,990.435,0.001,333.362,0.098,2.028e6,6.68,35.048,0.05,0.093,0.004
3.696,621.225,621.225,31.948,32.008,-12.241,12.252,28.868,0.004,28.868,89.992,1.962,0.524,28.61,-80.6,0.223,3.778e-5,0.761,-0.004,82.999,89.995,545.514,55.5,0.033,7.72e-4,9.792,68.967,58.63,1.547,0,0,1.36,0.6,0,0,0,0.6,0.052,0.081,2.847e-4,0,0,0,0,4.056e-5,2.088,90,3.395,990.239,0.001,333.356,0.097,1.989e6,6.68,35.048,0.05,0.093,0.004
3.746,626.416,626.416,31.338,31.398,-12.136,12.152,29.188,0.004,29.188,89.992,1.934,0.615,28.61,-80.6,0.338,3.774e-5,2.06,-0.009,82.93,89.992,545.514,55.5,0.033,7.72e-4,9.792,68.911,58.63,1.539,0,0,1.31,0.6,0,0,0,0.6,0.079,0.122,-6.117e-5,0,0,0,0,3.086e-4,2.141,90,3.387,990.046,0.001,333.351,0.095,1.952e6,6.68,35.048,0.05,0.094,0.004
3.796,631.507,631.507,30.734,30.793,-12.033,12.054,29.502,0.004,29.502,89.992,1.9,0.722,28.61,-80.6,0.474,3.703e-5,3.902,-0.011,82.783,89.989,545.514,55.5,0.033,7.72e-4,9.792,68.845,58.63,1.529,0,0,1.262,0.6,0,0,0,0.6,0.112,0.17,3.8e-4,0,0,0,0,0.001,2.25,90,3.378,989.858,0.001,333.346,0.093,1.915e6,6.68,35.048,0.05,0.094,0.004
3.846,636.499,636.499,30.135,30.192,-11.948,11.967,29.811,0.004,29.811,89.992,1.864,0.679,28.61,-80.6,0.446,3.71e-5,5.913,-0.017,82.537,89.986,545.514,55.5,0.033,7.72e-4,9.792,68.858,58.63,1.531,0,0,1.214,0.6,0,0,0,0.6,0.105,0.158,-1.084e-4,0,0,0,0,0.003,2.322,90,3.37,989.673,0.001,333.341,0.091,1.878e6,6.68,35.048,0.05,0.095,0.004
3.896,641.394,641.394,29.539,29.596,-11.885,11.895,30.114,0.004,30.114,89.992,1.835,0.481,28.61,-80.6,0.226,3.644e-5,7.306,-0.036,82.203,89.984,545.514,55.5,0.033,7.72e-4,9.792,68.964,58.63,1.547,0,0,1.167,0.6,0,0,0,0.6,0.053,0.077,2.778e-4,0,0,0,0,0.004,2.328,90,3.361,989.491,0.001,333.336,0.089,1.841e6,6.68,35.048,0.05,0.095,0.004
3.946,646.191,646.191,28.946,29.003,-11.825,11.829,30.413,0.004,30.413,89.992,1.816,0.297,28.61,-80.6,0.001,3.604e-5,0,0,81.823,89.983,545.514,55.5,0.033,7.72e-4,9.792,69.073,58.63,1.563,0,0,1.121,0.6,0,0,0,0.6,3.299e-4,9.49e-4,-2.567e-4,0,0,0,0,0,2.344,90,3.353,989.314,0.001,333.331,0.088,1.805e6,6.68,35.048,0.05,0.096,0.004
3.996,650.891,650.891,28.356,28.414,-11.762,11.763,30.71,0.004,30.71,89.992,1.804,0.178,28.61,-80.6,0.156,3.604e-5,-7.35,-0.045,81.444,89.984,545.514,55.5,0.033,7.72e-4,9.792,68.997,58.63,1.552,0,0,1.077,0.6,0,0,0,0.6,0.037,0.062,-4.129e-4,0,0,0,0,-0.005,2.383,90,3.345,989.14,0.001,333.326,0.086,1.769e6,6.68,35.048,0.05,0.096,0.004
4.046,655.494,655.494,27.77,27.828,-11.711,11.711,31.006,0.005,31.006,89.992,1.8,0.011,28.61,-80.6,0.419,3.631e-5,-6.239,-0.014,81.101,89.986,545.514,55.5,0.033,7.72e-4,9.792,68.869,58.63,1.533,0,0,1.033,0.6,0,0,0,0.6,0.099,0.155,1.243e-5,0,0,0,0,-0.004,2.34,90,3.338,988.969,0.001,333.321,0.084,1.733e6,6.68,35.048,0.05,0.097,0.004
4.096,660.002,660.002,27.186,27.246,-11.613,11.614,31.301,0.005,31.301,89.991,1.798,0.137,28.61,-80.6,0.223,3.677e-5,-5.005,-0.011,80.823,89.989,545.514,55.5,0.033,7.72e-4,9.792,68.964,58.63,1.547,0,0,0.992,0.6,0,0,0,0.6,0.052,0.084,-3.971e-4,0,0,0,0,-0.002,2.486,90,3.33,988.802,0.001,333.317,0.083,1.698e6,6.68,35.048,0.05,0.097,0.003
4.146,664.414,664.414,26.607,26.667,-11.569,11.569,31.596,0.005,31.596,89.991,1.795,0.061,28.61,-80.6,0.516,3.68e-5,-3.77,-0.005,80.6,89.991,545.514,55.5,0.033,7.72e-4,9.792,68.822,58.63,1.526,0,0,0.951,0.6,0,0,0,0.6,0.122,0.187,2.658e-4,0,0,0,0,-0.001,2.364,90,3.322,988.639,0.001,333.312,0.081,1.661e6,6.68,35.048,0.05,0.098,0.003
4.196,668.731,668.731,26.031,26.093,-11.476,11.476,31.89,0.005,31.89,89.991,1.796,0.059,28.61,-80.6,0.344,3.702e-5,-2.298,-0.004,80.451,89.993,545.514,55.5,0.033,7.72e-4,9.792,68.904,58.63,1.538,0,0,0.911,0.6,0,0,0,0.6,0.081,0.125,-3.075e-4,0,0,0,0,-5.515e-4,2.423,90,3.315,988.479,0.001,333.308,0.079,1.627e6,6.68,35.048,0.05,0.098,0.003
4.246,672.954,672.954,25.459,25.522,-11.38,11.382,32.184,0.005,32.184,89.991,1.789,0.205,28.61,-80.6,0.108,3.689e-5,-1.578,0.007,80.357,89.995,545.514,55.5,0.033,7.72e-4,9.792,69.019,58.63,1.555,0,0,0.873,0.6,0,0,0,0.6,0.025,0.039,-3.609e-4,0,0,0,0,-2.713e-4,2.487,90,3.308,988.322,0.001,333.304,0.077,1.592e6,6.68,35.048,0.05,0.099,0.003
4.296,677.084,677.084,24.892,24.956,-11.303,11.306,32.477,0.005,32.477,89.991,1.778,0.245,28.61,-80.6,0.029,3.691e-5,-1.381,0.045,80.284,89.996,545.514,55.5,0.033,7.72e-4,9.792,69.057,58.63,1.561,0,0,0.835,0.6,0,0,0,0.6,0.007,0.011,-4.25e-4,0,0,0,0,-2.173e-4,2.471,90,3.301,988.169,0.001,333.299,0.076,1.557e6,6.68,35.048,0.05,0.099,0.003
4.346,681.121,681.121,24.329,24.393,-11.217,11.223,32.768,0.005,32.768,89.991,1.763,0.355,28.61,-80.6,0.182,3.694e-5,1.589,0.011,80.212,89.997,545.514,55.5,0.033,7.72e-4,9.792,68.982,58.63,1.55,0,0,0.799,0.6,0,0,0,0.6,0.043,0.066,-4.977e-4,0,0,0,0,3.004e-4,2.514,90,3.294,988.02,0.001,333.295,0.074,1.523e6,6.68,35.048,0.05,0.1,0.003
4.396,685.066,685.066,23.77,23.834,-11.15,11.155,33.055,0.005,33.055,89.991,1.745,0.36,28.61,-80.6,0.216,3.682e-5,2.151,0.012,80.119,89.997,545.514,55.5,0.033,7.72e-4,9.792,68.965,58.63,1.547,0,0,0.763,0.6,0,0,0,0.6,0.051,0.078,-3.493e-6,0,0,0,0,5.767e-4,2.488,90,3.288,987.874,0.001,333.291,0.072,1.489e6,6.68,35.048,0.05,0.101,0.003
4.446,688.92,688.92,23.214,23.278,-11.092,11.096,33.34,0.006,33.34,89.99,1.728,0.314,28.61,-80.6,0.155,3.689e-5,2.642,0.015,79.998,89.997,545.514,55.5,0.033,7.72e-4,9.792,68.995,58.63,1.552,0,0,0.728,0.6,0,0,0,0.6,0.036,0.056,-2.316e-4,0,0,0,0,9.116e-4,2.431,90,3.281,987.731,0.001,333.287,0.071,1.454e6,6.68,35.048,0.05,0.102,0.003
4.496,692.683,692.683,22.661,22.726,-11.028,11.033,33.622,0.006,33.622,89.99,1.712,0.321,28.61,-80.6,0.192,3.681e-5,3.064,0.01,79.856,89.996,545.514,55.5,0.033,7.72e-4,9.792,68.976,58.63,1.549,0,0,0.694,0.6,0,0,0,0.6,0.045,0.068,2.992e-4,0,0,0,0,0.001,2.421,90,3.275,987.592,0.001,333.283,0.069,1.42e6,6.68,35.048,0.05,0.103,0.003
4.546,696.355,696.355,22.111,22.176,-10.972,10.976,33.902,0.006,33.902,89.99,1.697,0.293,28.61,-80.6,0.156,3.681e-5,3.477,0.005,79.692,89.994,545.514,55.5,0.033,7.72e-4,9.792,68.994,58.63,1.551,0,0,0.662,0.6,0,0,0,0.6,0.037,0.055,3.48e-4,0,0,0,0,0.002,2.387,90,3.268,987.456,0.001,333.28,0.067,1.386e6,6.68,35.048,0.05,0.104,0.003
4.596,699.937,699.937,21.564,21.63,-10.898,10.905,34.179,0.006,34.179,89.99,1.68,0.38,28.61,-80.6,0.374,3.676e-5,4.05,-0.009,79.506,89.992,545.514,55.5,0.033,7.72e-4,9.792,68.888,58.63,1.536,0,0,0.631,0.6,0,0,0,0.6,0.088,0.133,3.849e-4,0,0,0,0,0.002,2.46,90,3.262,987.323,0.001,333.276,0.066,1.353e6,6.68,35.048,0.05,0.104,0.003
4.646,703.43,703.43,21.021,21.087,-10.826,10.836,34.453,0.006,34.453,89.99,1.659,0.472,28.61,-80.6,0.618,3.665e-5,5.102,-0.014,79.279,89.989,545.514,55.5,0.033,7.72e-4,9.792,68.77,58.63,1.518,0,0,0.602,0.6,0,0,0,0.601,0.146,0.218,2.475e-4,0,0,0,0,0.004,2.557,90,3.257,987.193,0.001,333.272,0.064,1.321e6,6.68,35.048,0.05,0.104,0.003
4.696,706.834,706.834,20.481,20.546,-10.776,10.785,34.723,0.006,34.723,89.99,1.636,0.44,28.61,-80.6,0.584,3.672e-5,6.322,-0.018,78.993,89.987,545.514,55.5,0.033,7.72e-4,9.792,68.786,58.63,1.52,0,0,0.572,0.6,0,0,0,0.601,0.138,0.203,-4.26e-4,0,0,0,0,0.007,2.565,90,3.251,987.067,0.001,333.269,0.063,1.288e6,6.68,35.048,0.05,0.105,0.003
4.746,710.15,710.15,19.944,20.009,-10.734,10.74,34.99,0.006,34.99,89.99,1.616,0.369,28.61,-80.6,0.445,3.664e-5,7.288,-0.026,78.651,89.985,545.514,55.5,0.033,7.72e-4,9.792,68.852,58.63,1.53,0,0,0.543,0.6,0,0,0,0.6,0.105,0.152,-1.875e-4,0,0,0,0,0.009,2.549,90,3.245,986.945,0.001,333.265,0.061,1.255e6,6.68,35.048,0.05,0.105,0.003
4.796,713.377,713.377,19.408,19.474,-10.692,10.696,35.253,0.006,35.253,89.99,1.598,0.314,28.61,-80.6,0.33,3.684e-5,7.954,-0.038,78.269,89.984,545.514,55.5,0.033,7.72e-4,9.792,68.908,58.63,1.539,0,0,0.515,0.6,0,0,0,0.6,0.078,0.108,-1.425e-4,0,0,0,0,0.012,2.549,90,3.24,986.825,0.001,333.262,0.06,1.223e6,6.68,35.048,0.05,0.105,0.002
4.846,716.517,716.517,18.875,18.941,-10.638,10.643,35.514,0.006,35.514,89.99,1.582,0.332,28.61,-80.6,0.41,3.691e-5,8.531,-0.032,77.857,89.983,545.514,55.5,0.033,7.72e-4,9.792,68.869,58.63,1.533,0,0,0.489,0.6,0,0,0,0.6,0.096,0.134,-3.851e-4,0,0,0,0,0.014,2.62,90,3.234,986.709,0.001,333.259,0.058,1.191e6,6.68,35.048,0.05,0.106,0.002
4.896,719.57,719.57,18.344,18.41,-10.607,10.61,35.773,0.007,35.773,89.99,1.568,0.242,28.61,-80.6,0.17,3.696e-5,8.959,-0.07,77.418,89.983,545.514,55.5,0.033,7.72e-4,9.792,68.985,58.63,1.55,0,0,0.463,0.6,0,0,0,0.6,0.04,0.046,4.491e-5,0,0,0,0,0.016,2.583,90,3.229,986.596,0.001,333.256,0.056,1.159e6,6.68,35.048,0.05,0.106,0.002
