# Sim1Full (Up to date)
# 798 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
1.246,373.159,373.159,171.043,171.08,87.258,87.348,4.686,-0.005,4.686,90.062,3.54,3.969,28.61,-80.6,0.039,-1.24e-5,-0.017,0.042,88.115,89.933,536.428,73.046,0.043,7.444e-4,9.792,69.962,64.697,0.785,83.01,15.803,30.907,0.493,0.298,0.042,0.153,0.493,0.007,0.005,-4.565e-4,0,0,0,0,0,1.974,90,14.261,999.91,0.001,339.941,0.503,1.06e7,6.706,35.315,0.033,0.069,0.022
1.279,391.717,391.717,173.719,173.757,75.861,75.916,5.073,-0.005,5.073,90.056,3.653,2.896,28.61,-80.6,0.006,-1.124e-5,0.48,0.259,88.126,89.892,535.194,71.812,0.042,7.443e-4,9.792,69.992,64.642,0.798,77.854,14.856,31.986,0.495,0.298,0.043,0.154,0.495,0.001,0.001,6.871e-6,0,0,0,0,6.277e-7,2.015,90,14.224,999.247,0.001,339.919,0.511,1.076e7,6.706,35.315,0.003,0.07,0.022
1.282,393.538,393.538,173.959,173.998,74.762,74.814,5.111,-0.005,5.111,90.056,3.662,2.788,28.61,-80.6,0.003,-1.124e-5,0.333,0.442,88.128,89.892,535.074,71.692,0.042,7.443e-4,9.792,69.995,64.637,0.799,77.352,14.764,32.084,0.495,0.298,0.043,0.154,0.495,6.176e-4,9.361e-4,-3.304e-5,0,0,0,0,3.025e-7,2.019,90,14.22,999.182,0.001,339.916,0.512,1.077e7,6.706,35.315,0.005,0.071,0.022
1.287,396.273,396.273,174.307,174.346,70.467,70.513,5.169,-0.005,5.169,90.055,3.675,2.54,28.61,-80.6,0.004,-1.124e-5,-0.378,0.394,88.13,89.893,534.918,71.535,0.042,7.443e-4,9.792,69.996,64.63,0.8,75.181,14.353,32.227,0.495,0.298,0.043,0.154,0.495,6.688e-4,2.633e-4,-8.04e-5,0,0,0,0,-3.877e-7,2.024,90,14.215,999.084,0.001,339.913,0.513,1.079e7,6.706,35.315,0.007,0.072,0.022
1.294,400.387,400.387,174.79,174.829,64.048,64.085,5.256,-0.005,5.256,90.053,3.692,2.18,28.61,-80.6,0.01,-1.123e-5,-0.484,0.151,88.134,89.899,534.683,71.301,0.042,7.442e-4,9.792,69.993,64.62,0.801,71.923,13.738,32.424,0.496,0.298,0.044,0.154,0.496,0.002,0.002,-4.202e-4,0,0,0,0,-6.304e-7,2.032,90,14.207,998.937,0.001,339.908,0.515,1.082e7,6.706,35.315,0.011,0.072,0.022
1.305,406.577,406.577,175.428,175.468,54.469,54.499,5.387,-0.005,5.387,90.051,3.713,1.815,28.61,-80.6,0.012,-1.125e-5,-0.375,0.107,88.139,89.913,534.331,70.949,0.042,7.442e-4,9.792,69.994,64.604,0.804,67.037,12.813,32.686,0.496,0.298,0.044,0.155,0.496,0.002,0.002,-1.187e-4,0,0,0,0,-3.757e-7,2.023,90,14.194,998.716,0.001,339.901,0.516,1.086e7,6.706,35.315,0.011,0.074,0.022
1.316,413.065,413.065,175.985,176.025,44.528,44.559,5.524,-0.005,5.524,90.048,3.732,1.651,28.61,-80.6,0.004,-1.128e-5,-0.292,0.121,88.143,89.932,533.964,70.581,0.042,7.442e-4,9.792,70.001,64.588,0.807,61.933,11.845,32.914,0.497,0.298,0.044,0.155,0.497,7.288e-4,1.533e-4,9.565e-5,0,0,0,0,-2.269e-7,1.987,90,14.182,998.484,0.001,339.893,0.518,1.089e7,6.706,35.315,0.017,0.075,0.023
1.333,422.83,422.83,176.628,176.668,31.636,31.67,5.732,-0.004,5.732,90.044,3.759,1.462,28.61,-80.6,0.007,-1.134e-5,0.332,-0.067,88.148,89.962,533.542,70.159,0.042,7.441e-4,9.792,70.002,64.569,0.81,55.294,10.584,33.176,0.497,0.298,0.044,0.155,0.497,0.001,0.001,4.475e-4,0,0,0,0,2.901e-7,1.933,90,14.162,998.135,0.001,339.881,0.52,1.093e7,6.706,35.315,0.027,0.075,0.023
1.36,438.576,438.576,177.209,177.249,11.254,11.272,6.068,-0.004,6.068,90.038,3.791,0.636,28.61,-80.6,0.002,-1.167e-5,-0.297,-0.493,88.161,90.014,532.864,69.481,0.042,7.441e-4,9.792,70.007,64.538,0.816,44.629,8.553,33.408,0.498,0.297,0.045,0.155,0.498,3.139e-4,7.859e-5,-1.421e-4,0,0,0,0,-2.307e-7,1.902,90,14.131,997.572,0.001,339.862,0.522,1.096e7,6.706,35.315,0.041,0.076,0.023
1.401,462.24,462.24,177.288,177.328,-7.255,7.301,6.574,-0.004,6.574,90.032,3.783,0.817,28.61,-80.6,0.039,-2.788e-6,0.37,0.003,88.169,90.047,532.161,68.778,0.042,7.44e-4,9.792,69.984,64.507,0.817,34.758,6.67,33.422,0.498,0.297,0.045,0.155,0.498,0.007,0.005,-3.081e-4,0,0,0,0,3.587e-7,2.007,90,14.084,996.726,0.001,339.834,0.522,1.096e7,6.706,35.315,0.023,0.077,0.023
1.424,475.795,475.795,176.998,177.038,-17.629,17.68,6.862,-0.004,6.862,90.03,3.757,1.344,28.61,-80.6,0.048,-3.531e-6,1.339,-0.011,88.149,90.025,531.757,68.375,0.042,7.439e-4,9.792,69.977,64.489,0.818,29.099,5.589,33.287,0.497,0.297,0.045,0.155,0.497,0.008,0.007,-3.586e-4,0,0,0,0,4.711e-6,2.111,90,14.057,996.241,0.001,339.818,0.521,1.094e7,6.706,35.315,0.035,0.078,0.023
1.459,496.069,496.069,176.277,176.317,-23.537,23.544,7.291,-0.004,7.291,90.028,3.717,0.56,28.61,-80.6,0.003,-3.238e-6,2.387,-0.236,88.08,89.986,531.345,67.962,0.042,7.439e-4,9.792,70.003,64.47,0.825,25.655,4.931,32.963,0.497,0.298,0.044,0.155,0.497,6.145e-4,9.318e-4,1.204e-4,0,0,0,0,1.51e-5,2.204,90,14.017,995.517,0.001,339.793,0.519,1.089e7,6.706,35.315,0.045,0.079,0.023
1.504,522.019,522.019,175.05,175.09,-30.946,30.964,7.841,-0.003,7.841,90.025,3.74,1.069,28.61,-80.6,0.084,1.515e-5,-0.413,0.005,88.007,89.956,530.813,67.431,0.042,7.438e-4,9.792,69.947,64.446,0.82,21.223,4.083,32.424,0.496,0.298,0.044,0.155,0.496,0.015,0.012,-1.971e-4,0,0,0,0,-4.593e-7,2.096,90,13.966,994.589,0.001,339.762,0.515,1.081e7,6.706,35.315,0.05,0.08,0.022
1.554,550.607,550.607,173.488,173.528,-31.532,31.536,8.457,-0.003,8.457,90.021,3.757,0.519,28.61,-80.6,0.011,5.319e-5,1.822,-0.05,88.056,89.97,530.338,66.955,0.042,7.438e-4,9.792,69.988,64.425,0.83,20.22,3.894,31.751,0.495,0.298,0.043,0.154,0.495,0.002,0.001,1.82e-4,0,0,0,0,9.082e-6,2.096,90,13.909,993.567,0.001,339.728,0.511,1.07e7,6.706,35.315,0.044,0.081,0.022
1.598,575.55,575.55,172.089,172.129,-32.053,32.101,8.996,-0.003,8.996,90.018,3.703,1.745,28.61,-80.6,0.047,4.913e-5,-0.956,-0.02,88.123,90.014,529.919,66.536,0.042,7.437e-4,9.792,69.961,64.406,0.828,19.337,3.727,31.157,0.494,0.298,0.043,0.153,0.494,0.008,0.007,2.784e-4,0,0,0,0,-2.54e-6,2.078,90,13.86,992.675,0.001,339.698,0.507,1.061e7,6.706,35.315,0.05,0.082,0.022
1.648,603.644,603.644,170.397,170.435,-35.623,35.652,9.596,-0.003,9.596,90.015,3.618,1.421,28.61,-80.6,0.027,4.127e-5,0.782,-0.054,88.122,89.957,529.501,66.118,0.042,7.437e-4,9.792,69.968,64.387,0.832,16.755,3.232,30.45,0.493,0.298,0.042,0.153,0.493,0.005,0.004,-1.219e-4,0,0,0,0,1.734e-6,2.048,90,13.804,991.671,0.001,339.664,0.502,1.05e7,6.706,35.315,0.008,0.083,0.022
1.656,608.112,608.112,170.11,170.148,-36.188,36.21,9.691,-0.003,9.691,90.015,3.607,1.265,28.61,-80.6,0.018,4.127e-5,0.92,-0.081,88.116,89.951,529.434,66.051,0.042,7.437e-4,9.792,69.973,64.384,0.834,16.342,3.152,30.331,0.493,0.298,0.042,0.153,0.493,0.003,0.003,-7.187e-5,0,0,0,0,2.409e-6,2.044,90,13.795,991.511,0.001,339.659,0.501,1.048e7,6.706,35.315,0.012,0.084,0.022
1.668,614.801,614.801,169.661,169.699,-38.617,38.632,9.832,-0.002,9.832,90.014,3.593,1.076,28.61,-80.6,0.005,4.122e-5,0.988,-0.289,88.104,89.941,529.349,65.966,0.042,7.437e-4,9.792,69.98,64.38,0.835,14.878,2.87,30.146,0.492,0.298,0.042,0.152,0.492,8.876e-4,0.001,-3.143e-5,0,0,0,0,2.794e-6,2.039,90,13.782,991.272,0.001,339.651,0.5,1.045e7,6.706,35.315,0.008,0.085,0.022
1.676,619.25,619.25,169.345,169.383,-40.226,40.237,9.927,-0.002,9.927,90.014,3.585,0.956,28.61,-80.6,0.004,4.121e-5,-0.978,-0.335,88.095,89.935,529.292,65.909,0.042,7.437e-4,9.792,69.98,64.377,0.836,13.901,2.682,30.017,0.492,0.298,0.042,0.152,0.492,7.21e-4,9.761e-4,-2.699e-4,0,0,0,0,-2.745e-6,2.035,90,13.773,991.113,0.001,339.645,0.499,1.043e7,6.706,35.315,0.003,0.086,0.022
1.678,620.638,620.638,169.239,169.277,-44.302,44.314,9.956,-0.002,9.956,90.014,3.583,1.04,28.61,-80.6,0.007,4.121e-5,-1.005,-0.202,88.093,89.934,529.278,65.895,0.042,7.437e-4,9.792,69.978,64.377,0.835,11.701,2.258,29.974,0.492,0.298,0.041,0.152,0.492,0.001,0.001,2.766e-4,0,0,0,0,-2.905e-6,2.034,90,13.77,991.063,0.001,339.644,0.499,1.042e7,6.706,35.315,0.004,0.087,0.022
1.682,622.719,622.719,169.071,169.108,-45.494,45.506,10,-0.002,10,90.013,3.579,1.006,28.61,-80.6,0.01,4.121e-5,-0.99,-0.126,88.089,89.931,529.263,65.88,0.042,7.437e-4,9.792,69.975,64.376,0.835,11.003,2.123,29.906,0.492,0.298,0.041,0.152,0.492,0.002,0.002,3.202e-4,0,0,0,0,-2.824e-6,2.032,90,13.766,990.989,0.001,339.641,0.498,1.041e7,6.706,35.315,0.006,0.088,0.022
1.688,625.837,625.837,168.81,168.847,-47.277,47.287,10.066,-0.002,10.066,90.013,3.573,0.964,28.61,-80.6,0.015,4.121e-5,-0.927,-0.086,88.084,89.93,529.241,65.858,0.042,7.437e-4,9.792,69.971,64.375,0.835,9.956,1.921,29.8,0.492,0.298,0.041,0.152,0.492,0.003,0.002,-4.1e-4,0,0,0,0,-2.484e-6,2.03,90,13.76,990.878,0.001,339.638,0.497,1.04e7,6.706,35.315,0.008,0.09,0.022
1.696,630.504,630.504,168.4,168.437,-49.937,49.946,10.165,-0.002,10.165,90.013,3.565,0.925,28.61,-80.6,0.022,4.119e-5,-0.807,-0.046,88.076,89.928,529.207,65.825,0.042,7.437e-4,9.792,69.966,64.374,0.834,8.386,1.618,29.635,0.491,0.298,0.041,0.152,0.491,0.004,0.003,3.804e-4,0,0,0,0,-1.889e-6,2.026,90,13.751,990.711,0.001,339.632,0.496,1.037e7,6.706,35.315,0.013,0.091,0.022
1.709,637.483,637.483,167.742,167.78,-53.904,53.908,10.313,-0.002,10.313,90.012,3.555,0.716,28.61,-80.6,0.04,4.133e-5,-0.499,-0.028,88.068,89.931,529.157,65.774,0.042,7.437e-4,9.792,69.952,64.371,0.832,6.03,1.164,29.371,0.491,0.298,0.041,0.152,0.491,0.007,0.006,-3.389e-4,0,0,0,0,-7.276e-7,1.988,90,13.737,990.461,0.001,339.624,0.494,1.033e7,6.706,35.315,0.005,0.092,0.021
1.714,640.25,640.25,167.467,167.505,-55.471,55.475,10.371,-0.002,10.371,90.011,3.551,0.631,28.61,-80.6,0.047,4.135e-5,-0.317,-0.024,88.066,89.934,529.137,65.755,0.042,7.437e-4,9.792,69.947,64.37,0.832,5.094,0.983,29.261,0.491,0.298,0.041,0.152,0.491,0.008,0.006,3.748e-4,0,0,0,0,-2.955e-7,1.968,90,13.732,990.362,0.001,339.62,0.493,1.031e7,6.706,35.315,0.008,0.093,0.021
1.721,644.391,644.391,167.04,167.077,-57.798,57.8,10.459,-0.002,10.459,90.011,3.547,0.546,28.61,-80.6,0.055,4.134e-5,-0.015,-0.033,88.064,89.939,529.126,65.743,0.042,7.437e-4,9.792,69.94,64.37,0.831,3.696,0.713,29.092,0.491,0.298,0.041,0.151,0.491,0.01,0.008,-1.961e-4,0,0,0,0,0,1.937,90,13.723,990.214,0.001,339.615,0.492,1.028e7,6.706,35.315,0.012,0.094,0.021
1.734,651.201,651.201,166.296,166.334,-61.607,61.61,10.604,-0.002,10.604,90.01,3.54,0.526,28.61,-80.6,0.063,4.172e-5,0.583,-0.025,88.068,89.951,529.107,65.724,0.042,7.437e-4,9.792,69.933,64.369,0.83,1.389,0.268,28.798,0.49,0.298,0.04,0.151,0.49,0.011,0.009,1.331e-4,0,0,0,0,1.012e-6,1.886,90,13.71,989.971,0.001,339.607,0.49,1.024e7,6.706,35.315,0.019,0.095,0.021
1.753,661.357,661.357,165.147,165.185,-61.418,61.421,10.821,-0.002,10.821,90.009,3.53,0.604,28.61,-80.6,0.059,4.2e-5,1.488,-0.03,88.087,89.969,529.101,65.718,0.042,7.437e-4,9.792,69.932,64.369,0.83,1.038,0.2,28.349,0.489,0.299,0.04,0.151,0.489,0.01,0.008,-4.113e-4,0,0,0,0,6.684e-6,1.815,90,13.69,989.608,0.001,339.595,0.487,1.016e7,6.706,35.315,0.028,0.096,0.021
1.781,676.46,676.46,163.43,163.468,-61.133,61.149,11.144,-0.001,11.144,90.007,3.503,1.398,28.61,-80.6,0.015,4.322e-5,2.297,-0.088,88.142,89.978,529.092,65.709,0.042,7.437e-4,9.792,69.956,64.368,0.833,0.512,0.099,27.686,0.488,0.299,0.039,0.15,0.488,0.003,0.002,-2.182e-4,0,0,0,0,1.626e-5,1.754,90,13.66,989.068,0.001,339.577,0.482,1.005e7,6.706,35.315,0.027,0.096,0.021
# Event BURNOUT occurred at t=1.808 seconds
1.808,691.024,691.024,161.765,161.802,-60.879,60.921,11.456,-0.001,11.456,90.005,3.453,2.262,28.61,-80.6,0.035,4.39e-5,-2.121,-0.042,88.205,89.974,529.083,65.7,0.042,7.437e-4,9.792,69.939,64.368,0.831,0,0,27.053,0.487,0.299,0.039,0.15,0.487,0.006,0.005,1.35e-4,0,0,0,0,-1.416e-5,1.714,90,13.631,988.547,0.001,339.559,0.477,9.947e6,6.706,35.315,0.041,0.098,0.021
1.849,712.591,712.591,159.308,159.343,-59.129,59.201,11.913,-5.906e-4,11.913,90.003,3.342,2.911,28.61,-80.6,0.077,3.821e-5,-0.227,-0.038,88.256,89.919,529.083,65.7,0.042,7.437e-4,9.792,69.904,64.368,0.826,0,0,26.138,0.486,0.299,0.038,0.149,0.486,0.014,0.012,-4.772e-4,0,0,0,0,-1.675e-7,1.724,90,13.588,987.776,0.001,339.533,0.469,9.791e6,6.706,35.315,0.05,0.099,0.02
1.899,738.485,738.485,156.401,156.435,-57.176,57.19,12.451,3.881e-5,12.451,90,3.237,1.285,28.61,-80.6,0.012,3.14e-5,-0.94,-0.08,88.225,89.944,529.083,65.7,0.042,7.437e-4,9.791,69.938,64.368,0.831,0,0,25.079,0.484,0.299,0.037,0.148,0.484,0.002,0.002,-4.986e-4,0,0,0,0,-2.977e-6,1.578,90,13.537,986.851,0.001,339.502,0.461,9.606e6,6.706,35.315,0.05,0.1,0.02
1.949,763.909,763.909,153.59,153.622,-55.293,55.309,12.977,7.064e-4,12.977,89.997,3.174,1.327,28.61,-80.6,0.008,3.321e-5,-0.478,0.037,88.19,89.959,529.083,65.7,0.042,7.437e-4,9.791,69.933,64.368,0.83,0,0,24.084,0.482,0.3,0.036,0.147,0.482,0.001,9.532e-4,-2.396e-4,0,0,0,0,-7.983e-7,1.657,90,13.487,985.942,0.001,339.472,0.453,9.428e6,6.706,35.315,0.05,0.101,0.02
1.999,788.88,788.88,150.87,150.902,-53.526,53.536,13.493,0.001,13.493,89.994,3.117,1.031,28.61,-80.6,0.023,2.98e-5,0.172,0.021,88.182,89.933,529.083,65.7,0.042,7.437e-4,9.791,69.916,64.368,0.827,0,0,23.144,0.48,0.3,0.035,0.146,0.48,0.004,0.004,-3.268e-4,0,0,0,0,1.075e-7,1.61,90,13.437,985.049,0.001,339.442,0.445,9.255e6,6.706,35.315,0.05,0.102,0.019
2.049,813.412,813.412,148.236,148.267,-51.833,51.856,13.999,0.002,13.999,89.991,3.053,1.545,28.61,-80.6,0.013,3.532e-5,-0.357,0.029,88.199,89.96,529.083,65.7,0.042,7.437e-4,9.791,69.916,64.368,0.827,0,0,22.258,0.479,0.3,0.034,0.145,0.479,0.002,0.002,7.508e-5,0,0,0,0,-4.787e-7,1.643,90,13.388,984.172,0.001,339.412,0.437,9.088e6,6.706,35.315,0.05,0.103,0.019
2.099,837.519,837.519,145.684,145.715,-50.249,50.27,14.494,0.003,14.494,89.989,2.976,1.454,28.61,-80.6,0.011,3.773e-5,0.108,-0.015,88.204,89.974,529.083,65.7,0.042,7.437e-4,9.791,69.911,64.368,0.827,0,0,21.419,0.478,0.3,0.033,0.144,0.478,0.002,0.002,-3.514e-4,0,0,0,0,4.542e-8,1.619,90,13.341,983.31,0.001,339.383,0.429,8.927e6,6.706,35.315,0.05,0.104,0.019
2.149,861.213,861.213,143.209,143.239,-48.761,48.77,14.977,0.003,14.977,89.987,2.917,0.955,28.61,-80.6,0.02,3.731e-5,0.046,0.044,88.2,89.94,529.083,65.7,0.042,7.437e-4,9.791,69.899,64.368,0.825,0,0,20.623,0.476,0.3,0.033,0.143,0.476,0.004,0.003,-4.548e-4,0,0,0,0,8.39e-9,1.533,90,13.294,982.463,0.001,339.355,0.422,8.77e6,6.706,35.315,0.05,0.105,0.018
2.199,884.507,884.507,140.808,140.837,-47.32,47.345,15.451,0.004,15.451,89.985,2.854,1.548,28.61,-80.6,0.025,4.167e-5,0.075,0.018,88.204,89.915,529.083,65.7,0.042,7.437e-4,9.791,69.89,64.368,0.823,0,0,19.871,0.475,0.301,0.032,0.142,0.475,0.004,0.003,1.211e-4,0,0,0,0,2.318e-8,1.623,90,13.248,981.631,0.001,339.327,0.415,8.618e6,6.706,35.315,0.05,0.106,0.018
2.249,907.413,907.413,138.476,138.504,-45.973,45.993,15.913,0.005,15.913,89.983,2.78,1.365,28.61,-80.6,0.015,3.977e-5,0.658,0.117,88.185,89.982,529.083,65.7,0.042,7.437e-4,9.791,69.891,64.368,0.824,0,0,19.156,0.474,0.301,0.031,0.142,0.474,0.003,0.003,-8.312e-5,0,0,0,0,1.858e-6,1.645,90,13.202,980.812,0.001,339.299,0.408,8.471e6,6.706,35.315,0.05,0.108,0.018
2.299,929.943,929.943,136.209,136.236,-44.69,44.71,16.363,0.005,16.363,89.981,2.712,1.341,28.61,-80.6,0.015,4.018e-5,1.073,0.086,88.14,90.007,529.083,65.7,0.042,7.437e-4,9.791,69.886,64.368,0.823,0,0,18.477,0.472,0.301,0.031,0.141,0.472,0.003,0.002,2.605e-4,0,0,0,0,5.106e-6,1.746,90,13.158,980.006,0.001,339.272,0.402,8.328e6,6.706,35.315,0.05,0.109,0.017
2.349,952.105,952.105,134.005,134.032,-43.479,43.491,16.803,0.006,16.803,89.98,2.653,1.032,28.61,-80.6,0.009,4.073e-5,-1.125,-0.086,88.082,89.929,529.083,65.7,0.042,7.437e-4,9.791,69.884,64.368,0.823,0,0,17.831,0.471,0.301,0.03,0.14,0.471,0.002,0.001,1.207e-4,0,0,0,0,-5.807e-6,1.812,90,13.114,979.214,0.001,339.246,0.395,8.189e6,6.706,35.315,0.05,0.111,0.017
2.399,973.911,973.911,131.86,131.886,-42.328,42.333,17.234,0.006,17.234,89.979,2.613,0.634,28.61,-80.6,0.041,4.302e-5,-0.409,-0.022,88.041,89.884,529.083,65.7,0.042,7.437e-4,9.791,69.859,64.368,0.819,0,0,17.215,0.47,0.301,0.029,0.14,0.47,0.007,0.006,9.173e-5,0,0,0,0,-7.921e-7,1.802,90,13.07,978.435,0.001,339.22,0.389,8.054e6,6.706,35.315,0.05,0.113,0.017
2.449,995.369,995.369,129.772,129.798,-41.202,41.218,17.66,0.007,17.66,89.977,2.57,1.12,28.61,-80.6,0.003,4.514e-5,-0.051,0.051,88.037,89.904,529.083,65.7,0.042,7.437e-4,9.791,69.879,64.368,0.822,0,0,16.629,0.469,0.301,0.029,0.139,0.469,4.431e-4,1.81e-4,-3.632e-4,0,0,0,0,-1.293e-8,1.882,90,13.028,977.668,0.001,339.194,0.383,7.922e6,6.706,35.315,0.05,0.114,0.017
2.499,1016.49,1016.49,127.738,127.764,-40.16,40.164,18.078,0.008,18.078,89.975,2.529,0.553,28.61,-80.6,0.044,4.18e-5,0.579,-0.082,88.05,89.982,529.083,65.7,0.042,7.437e-4,9.791,69.848,64.368,0.817,0,0,16.068,0.468,0.301,0.028,0.138,0.468,0.008,0.006,-2.955e-5,0,0,0,0,1.692e-6,1.721,90,12.986,976.913,0.001,339.168,0.377,7.794e6,6.706,35.315,0.05,0.115,0.016
2.549,1037.281,1037.281,125.757,125.781,-39.121,39.146,18.489,0.009,18.489,89.973,2.48,1.389,28.61,-80.6,0.036,4.338e-5,-0.647,-0.041,88.088,90.05,529.083,65.7,0.042,7.437e-4,9.791,69.849,64.368,0.817,0,0,15.534,0.467,0.302,0.028,0.138,0.467,0.006,0.005,2.072e-4,0,0,0,0,-2.179e-6,1.796,90,12.945,976.169,0.001,339.144,0.371,7.669e6,6.706,35.315,0.05,0.117,0.016
2.599,1057.751,1057.751,123.825,123.848,-38.167,38.179,18.891,0.009,18.891,89.972,2.42,0.97,28.61,-80.6,0.002,4.517e-5,-0.188,-0.193,88.108,89.997,529.083,65.7,0.042,7.437e-4,9.791,69.866,64.368,0.82,0,0,15.021,0.467,0.302,0.027,0.137,0.467,3.215e-4,2.637e-5,-3.429e-4,0,0,0,0,-1.89e-7,1.674,90,12.904,975.438,0.001,339.119,0.365,7.548e6,6.706,35.315,0.05,0.118,0.016
2.649,1077.909,1077.909,121.94,121.963,-37.23,37.256,19.283,0.01,19.283,89.972,2.36,1.397,28.61,-80.6,0.046,4.513e-5,0.307,-0.063,88.11,89.893,529.083,65.7,0.042,7.437e-4,9.791,69.834,64.368,0.815,0,0,14.533,0.466,0.302,0.027,0.137,0.466,0.008,0.007,3.956e-4,0,0,0,0,5.209e-7,1.762,90,12.864,974.717,0.001,339.095,0.36,7.429e6,6.706,35.315,0.05,0.119,0.016
2.699,1097.76,1097.76,120.1,120.122,-36.364,36.372,19.665,0.01,19.665,89.971,2.306,0.761,28.61,-80.6,0.015,4.185e-5,-0.619,-0.135,88.082,89.855,529.083,65.7,0.042,7.437e-4,9.791,69.85,64.368,0.818,0,0,14.065,0.465,0.302,0.027,0.136,0.465,0.003,0.002,4.881e-4,0,0,0,0,-2.19e-6,1.687,90,12.825,974.007,0.001,339.071,0.354,7.313e6,6.706,35.315,0.05,0.121,0.015
2.749,1117.314,1117.314,118.303,118.325,-35.523,35.528,20.041,0.011,20.041,89.969,2.274,0.557,28.61,-80.6,0.034,4.219e-5,-0.078,-0.072,88.062,89.925,529.083,65.7,0.042,7.437e-4,9.791,69.834,64.368,0.815,0,0,13.616,0.464,0.302,0.026,0.136,0.464,0.006,0.005,4.958e-4,0,0,0,0,-3.559e-8,1.658,90,12.786,973.308,0.001,339.047,0.349,7.201e6,6.706,35.315,0.05,0.122,0.015
2.799,1136.576,1136.576,116.548,116.569,-34.694,34.711,20.411,0.012,20.411,89.968,2.233,1.078,28.61,-80.6,0.024,4.274e-5,-0.046,0.074,88.066,90.05,529.083,65.7,0.042,7.437e-4,9.791,69.837,64.368,0.816,0,0,13.187,0.463,0.302,0.026,0.135,0.463,0.004,0.003,1.452e-4,0,0,0,0,-1.259e-8,1.751,90,12.748,972.62,0.001,339.024,0.344,7.091e6,6.706,35.315,0.05,0.123,0.015
2.849,1155.554,1155.554,114.833,114.853,-33.916,33.932,20.773,0.012,20.773,89.967,2.179,1.057,28.61,-80.6,0.025,4.171e-5,0.448,0.115,88.055,90.123,529.083,65.7,0.042,7.437e-4,9.791,69.833,64.368,0.815,0,0,12.775,0.463,0.302,0.025,0.135,0.463,0.004,0.003,2.864e-4,0,0,0,0,1.255e-6,1.77,90,12.711,971.941,0.001,339.002,0.339,6.983e6,6.706,35.315,0.05,0.124,0.015
2.899,1174.253,1174.253,113.156,113.176,-33.175,33.185,21.126,0.012,21.126,89.967,2.132,0.819,28.61,-80.6,0.002,4.195e-5,0.015,0.653,88.025,90.064,529.083,65.7,0.042,7.437e-4,9.791,69.844,64.368,0.817,0,0,12.379,0.462,0.302,0.025,0.135,0.462,4.068e-4,6.522e-4,-4.779e-4,0,0,0,0,0,1.769,90,12.674,971.273,0.001,338.979,0.334,6.878e6,6.706,35.315,0.05,0.125,0.014
2.949,1192.68,1192.68,111.515,111.535,-32.462,32.469,21.473,0.012,21.473,89.967,2.096,0.652,28.61,-80.6,0.018,4.157e-5,-0.497,0.031,87.996,89.94,529.083,65.7,0.042,7.437e-4,9.791,69.831,64.368,0.815,0,0,11.999,0.461,0.302,0.025,0.134,0.461,0.003,0.002,1.342e-4,0,0,0,0,-1.636e-6,1.771,90,12.637,970.614,0.001,338.957,0.329,6.775e6,6.706,35.315,0.05,0.126,0.014
2.999,1210.841,1210.841,109.909,109.929,-31.767,31.777,21.814,0.012,21.814,89.968,2.059,0.804,28.61,-80.6,0.004,4.223e-5,0.117,-0.34,87.976,89.871,529.083,65.7,0.042,7.437e-4,9.791,69.837,64.368,0.816,0,0,11.634,0.461,0.303,0.024,0.134,0.461,7.096e-4,8.778e-4,1.886e-4,0,0,0,0,9.397e-8,1.828,90,12.601,969.965,0.001,338.935,0.324,6.675e6,6.706,35.315,0.05,0.127,0.014
3.049,1228.742,1228.742,108.338,108.357,-31.083,31.117,22.147,0.013,22.147,89.967,2.001,1.456,28.61,-80.6,0.083,3.864e-5,1.086,0.018,87.945,89.892,529.083,65.7,0.042,7.437e-4,9.791,69.783,64.368,0.808,0,0,11.285,0.46,0.303,0.024,0.133,0.46,0.015,0.012,-5.499e-5,0,0,0,0,8.267e-6,2.045,90,12.566,969.325,0.001,338.914,0.32,6.577e6,6.706,35.315,0.05,0.128,0.014
